,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_min_temp_c,city,year,week_start_date
1148,31.0,0.2089,0.1555,0.2203,0.2542571,296.017142857,297.292857143,294.471428571,306.1,291.7,92.5271428571,15.9757142857,8.84285714286,26.365707142857985,7.582908333333616,19.4,iq,2004,2004-07-29
1149,32.0,0.2489,0.2659571,0.2185286,0.2375571,297.517142857,298.964285714,293.144285714,307.4,291.0,79.7185714286,14.6942857143,12.1571428571,26.873699999999996,10.538491666666859,18.3,iq,2004,2004-08-05
1150,33.0,0.1910714,0.227,0.1685286,0.2957,296.53,297.635714286,292.222857143,307.2,288.1,79.2357142857,13.8242857143,12.1857142857,25.872561904766012,8.988183333333415,20.0,iq,2004,2004-08-12
1151,34.0,0.3931286,0.3286429,0.2767714,0.3885143,297.82,299.985714286,293.421428571,308.3,290.2,78.4814285714,14.9614285714,14.2857142857,26.724578571430012,9.360141666667957,21.7,iq,2004,2004-08-19
1152,35.0,0.3113,0.2609286,0.2330143,0.2997857,298.142857143,299.807142857,294.567142857,310.1,291.1,83.1728571429,16.0771428571,12.5285714286,26.90022142857199,9.575833333332854,20.4,iq,2004,2004-08-26
1153,36.0,0.3343571,0.3720286,0.3420143,0.2845857,297.771428571,299.378571429,294.988571429,307.8,291.7,86.54,16.4842857143,11.1285714286,27.1,9.8,20.9,iq,2004,2004-09-02
1154,37.0,0.1302667,0.15128,0.1108143,0.1174857,298.457142857,300.514285714,296.115714286,308.2,294.7,88.7428571429,17.67,10.2857142857,27.4,8.7,23.0,iq,2004,2004-09-09
1155,38.0,0.2680714,0.2102286,0.2273429,0.32515,297.721428571,299.064285714,295.88,308.9,293.3,91.2,17.44,8.92857142857,27.1666666667,9.5,20.4,iq,2004,2004-09-16
1156,39.0,0.3915333,0.3207286,0.1595857,0.3325286,298.628571429,299.971428571,294.382857143,309.8,292.4,79.5571428571,15.9014285714,13.2,28.0,13.5,18.8,iq,2004,2004-09-23
1157,40.0,0.2754571,0.2193,0.2612571,0.3283857,299.17,300.914285714,296.115714286,310.6,293.8,84.8071428571,17.7114285714,11.6571428571,28.65,13.1,21.8,iq,2004,2004-09-30
1158,41.0,0.2614714,0.1862429,0.3057286,0.2577429,297.568571429,298.742857143,295.314285714,305.5,292.7,88.8257142857,16.8242857143,8.82857142857,26.975,10.875,20.6,iq,2004,2004-10-07
1159,42.0,0.3523286,0.2841714,0.3764143,0.3553429,298.057142857,299.264285714,296.867142857,307.2,293.3,94.16,18.5471428571,8.35714285714,28.55,11.3,21.4,iq,2004,2004-10-14
1160,43.0,0.2538429,0.1996667,0.3036857,0.2235571,299.428571429,300.921428571,296.295714286,309.6,292.8,85.0657142857,17.9014285714,13.1571428571,27.7,9.55,22.4,iq,2004,2004-10-21
1161,44.0,0.2953286,0.2312286,0.2604,0.3197714,298.441428571,299.942857143,295.907142857,312.3,292.2,87.87,17.5371428571,12.3142857143,27.4,10.0,21.3,iq,2004,2004-10-28
1162,45.0,0.4148857,0.3245571,0.2727429,0.3656714,299.504285714,300.785714286,296.178571429,309.2,294.3,84.8271428571,17.8057142857,10.6571428571,28.35,12.35,21.8,iq,2004,2004-11-04
1163,46.0,0.3466857,0.3154143,0.2708571,0.3742,297.168571429,297.707142857,296.484285714,304.2,292.4,96.3542857143,18.1214285714,5.92857142857,27.2,8.9,22.4,iq,2004,2004-11-11
1164,47.0,0.2278714,0.1945,0.1909143,0.2095571,299.418571429,301.235714286,296.097142857,309.3,293.6,84.6114285714,17.7385714286,11.6428571429,28.25,11.0,22.5,iq,2004,2004-11-18
1165,48.0,0.2153167,0.1672857,0.2026286,0.2191286,297.958571429,299.2,297.02,306.1,293.6,95.2514285714,18.7142857143,7.91428571429,28.0,10.36,22.6,iq,2004,2004-11-25
1166,49.0,0.2019429,0.1593667,0.1590429,0.2410857,299.177142857,300.378571429,296.44,309.5,293.3,87.13,18.11,10.9571428571,27.9,11.0,22.4,iq,2004,2004-12-02
1167,50.0,0.3234286,0.3095143,0.2758286,0.3359,297.787142857,298.835714286,296.574285714,305.8,294.5,93.9385714286,18.2071428571,6.5,25.987638095238008,7.285508333334369,21.506,iq,2004,2004-12-09
1168,51.0,0.2611429,0.2033143,0.2437429,0.2363571,298.701428571,300.035714286,296.385714286,308.5,293.8,88.78,18.04,10.2142857143,28.375,9.65,22.6,iq,2004,2004-12-16
1169,52.0,0.3648625,0.3266,0.4031125,0.3162,298.404285714,299.657142857,297.122857143,306.3,294.8,93.2528571429,18.8557142857,8.22857142857,27.8,8.5,22.6,iq,2004,2004-12-23
1170,53.0,0.09710424205000004,0.0892650304,0.11049116174499991,0.042520568799999964,295.3452285714994,295.49960714283475,290.17415714305,300.332,289.06500000000017,76.12124285713699,12.093128571413992,4.926285714286497,23.692857142870988,5.642857142856894,18.20200000000001,iq,2005,2005-01-01
1171,1.0,0.3148429,0.1866286,0.3033,0.2704,298.162857143,300.007142857,296.712857143,307.9,293.5,93.0057142857,18.37,9.75714285714,28.5,9.1,23.0,iq,2005,2005-01-08
1172,2.0,0.3044143,0.3612571,0.3126,0.3156286,297.662857143,298.842857143,296.727142857,307.6,291.6,95.53,18.4085714286,7.22857142857,28.4,10.4,22.5,iq,2005,2005-01-15
1173,3.0,0.3459333,0.3118,0.291,0.3379714,300.068571429,301.564285714,296.58,308.7,295.0,83.3,18.2585714286,11.3571428571,28.8666666667,11.1666666667,22.5,iq,2005,2005-01-22
1174,4.0,0.3643667,0.2779143,0.2925571,0.2806857,299.648571429,301.107142857,296.931428571,308.1,294.9,87.3128571429,18.6457142857,9.98571428571,28.8666666667,12.0666666667,22.1,iq,2005,2005-01-29
1175,5.0,0.1582286,0.16725,0.1518143,0.1266,299.061428571,300.828571429,296.907142857,308.4,295.3,89.4271428571,18.6357142857,9.34285714286,28.525,10.725,22.2,iq,2005,2005-02-05
1176,6.0,0.2151857,0.1728143,0.2623,0.2283571,296.752857143,297.692857143,295.995714286,304.4,294.2,95.9771428571,17.5757142857,5.18571428571,27.4666666667,8.73333333333,21.4,iq,2005,2005-02-12
1177,7.0,0.1995,0.2024571,0.2189,0.1806857,298.027142857,299.164285714,297.221428571,304.6,294.5,95.7485714286,18.9471428571,6.98571428571,27.5,9.5,22.3,iq,2005,2005-02-19
1178,8.0,0.2011,0.2081429,0.2812143,0.2109,298.295714286,299.285714286,296.542857143,306.5,294.4,91.5771428571,18.2014285714,7.85714285714,28.65,10.9,22.4,iq,2005,2005-02-26
1179,9.0,0.2937167,0.2696167,0.2308,0.2771,298.158571429,299.392857143,297.045714286,305.9,294.4,94.4014285714,18.7314285714,8.01428571429,28.2666666667,9.2,23.3,iq,2005,2005-03-05
1180,10.0,0.1558429,0.1370833,0.2418714,0.1464286,297.957142857,298.685714286,297.528571429,304.9,295.6,97.6871428571,19.2742857143,4.82857142857,26.8,6.7,23.4,iq,2005,2005-03-12
1181,11.0,0.2515167,0.1817667,0.1545286,0.2099571,297.314285714,298.678571429,295.85,304.5,291.9,92.2671428571,17.3985714286,7.81428571429,28.7,9.85,22.5,iq,2005,2005-03-19
1182,12.0,0.2150714,0.2127,0.1209286,0.2354286,298.37,299.828571429,296.251428571,306.6,294.7,89.82,17.82,9.34285714286,27.72,8.96,22.5,iq,2005,2005-03-26
1183,13.0,0.3816857,0.3683143,0.3837714,0.3666571,297.37,298.585714286,296.088571429,308.6,293.0,93.8014285714,17.6242857143,7.62857142857,28.25,10.85,20.8,iq,2005,2005-04-02
1184,14.0,0.3091143,0.2173571,0.3001,0.2446571,297.708571429,299.0,296.235714286,306.5,292.4,92.4171428571,17.8928571429,8.45714285714,28.1,10.85,21.6,iq,2005,2005-04-09
1185,15.0,0.1869333,0.1447571,0.1957429,0.1824286,297.701428571,298.464285714,297.202857143,304.0,295.0,97.3228571429,18.8857142857,6.41428571429,27.65,9.35,22.5,iq,2005,2005-04-16
1186,16.0,0.2082833,0.1649167,0.2776667,0.1962667,297.437142857,298.192857143,296.961428571,306.4,294.0,97.3814285714,18.5971428571,5.35714285714,28.85,10.05,22.7,iq,2005,2005-04-23
1187,17.0,0.2141,0.2315333,0.1616857,0.2017714,297.927142857,298.864285714,297.402857143,303.9,294.1,97.1628571429,19.1528571429,6.64285714286,28.6,9.1,23.7,iq,2005,2005-04-30
1188,18.0,0.1465333,0.1345833,0.1343143,0.1880571,297.33,298.435714286,296.575714286,304.8,293.3,95.9371428571,18.1814285714,6.1,25.8,7.5,21.0,iq,2005,2005-05-07
1189,19.0,0.2484333,0.2341,0.2020667,0.1930667,298.684285714,299.721428571,296.341428571,306.7,293.6,88.2942857143,17.94,9.27142857143,27.9,11.6,21.0,iq,2005,2005-05-14
1190,20.0,0.2700857,0.1737571,0.2104571,0.2297429,297.532857143,298.342857143,296.352857143,304.9,293.6,93.9185714286,17.9571428571,7.54285714286,27.85976428570799,6.923758333333111,23.6,iq,2005,2005-05-21
1191,21.0,0.3118143,0.3585429,0.2806571,0.2474571,299.005714286,300.614285714,295.804285714,308.1,294.0,84.6585714286,17.4071428571,10.9428571429,27.4,8.7,22.4,iq,2005,2005-05-28
1192,22.0,0.3782857,0.3693714,0.3631857,0.3612429,298.434285714,299.478571429,295.678571429,307.3,292.7,86.7014285714,17.2,10.0142857143,27.129876190469997,9.291841666666155,20.9,iq,2005,2005-06-04
1193,23.0,0.1395143,0.1401,0.14235,0.1185429,297.304285714,298.485714286,296.227142857,303.9,293.7,94.5928571429,17.7885714286,7.17142857143,27.1,9.16666666667,22.0,iq,2005,2005-06-11
1194,24.0,0.2890857,0.2256429,0.2247143,0.2651286,297.377142857,298.621428571,295.32,304.8,293.4,89.1942857143,16.8242857143,8.52857142857,27.6666666667,9.83333333333,22.0,iq,2005,2005-06-18
1195,25.0,0.2915571,0.2460714,0.3518571,0.2604571,297.857142857,299.057142857,294.644285714,307.7,291.9,84.4671428571,16.1685714286,10.4857142857,27.35,9.55,22.4,iq,2005,2005-06-25
1196,26.0,0.2747143,0.1780143,0.2843143,0.2271714,296.82,298.492857143,294.408571429,307.4,292.4,88.3871428571,15.8771428571,10.7285714286,26.8333333333,8.76666666667,20.8,iq,2005,2005-07-02
1197,27.0,0.2008,0.2010667,0.1622667,0.2214,297.865714286,299.421428571,294.528571429,308.3,290.4,84.6928571429,16.0385714286,11.1,27.8,10.7,21.6,iq,2005,2005-07-09
1198,28.0,0.3869286,0.3350571,0.3298429,0.4413429,296.988571429,297.592857143,292.23,308.2,288.3,77.3728571429,13.9285714286,11.8142857143,27.8,11.1333333333,17.6,iq,2005,2005-07-16
1199,29.0,0.1680286,0.1343286,0.1865571,0.1472571,297.794285714,298.928571429,292.455714286,307.7,287.5,75.6971428571,14.1914285714,13.5142857143,26.55,12.7,18.2,iq,2005,2005-07-23
1200,30.0,0.3474857,0.2537,0.2769571,0.3653143,296.898571429,298.014285714,293.75,306.3,290.1,84.2385714286,15.26,10.0857142857,21.4,5.7,18.5,iq,2005,2005-07-30
1201,31.0,0.3286857,0.3132571,0.2262143,0.2740143,298.221428571,299.728571429,293.035714286,308.2,292.6,75.5714285714,14.6085714286,11.4857142857,26.25,10.6,19.2,iq,2005,2005-08-06
1202,32.0,0.2826429,0.2270286,0.2825571,0.239,298.925714286,300.335714286,293.64,309.7,293.5,74.8557142857,15.15,12.1857142857,27.325,11.85,19.8,iq,2005,2005-08-13
1203,33.0,0.2669857,0.2939286,0.336,0.2924857,299.605714286,300.428571429,291.778571429,310.5,290.7,64.6585714286,13.59,14.2,27.303380952385,10.234666666667655,17.3,iq,2005,2005-08-20
1204,34.0,0.3288,0.2715571,0.2723,0.3005,298.428571429,299.678571429,294.945714286,309.0,292.9,83.8542857143,16.44,10.8142857143,27.75,13.1,20.3,iq,2005,2005-08-27
1205,35.0,0.4568333,0.3595833,0.35945,0.3801167,298.184285714,299.371428571,293.918571429,308.6,292.4,79.6471428571,15.4285714286,10.9428571429,26.8,10.25,21.4,iq,2005,2005-09-03
1206,36.0,0.3354286,0.2007143,0.3228857,0.3091429,300.058571429,301.214285714,294.005714286,309.3,293.4,71.9714285714,15.5185714286,13.7142857143,26.861078571432003,9.577683333334457,21.8,iq,2005,2005-09-10
1207,37.0,0.2394286,0.2148714,0.2390429,0.2276,298.88,299.807142857,295.658571429,307.3,292.9,83.73,17.2228571429,9.92857142857,26.421102380950007,8.204824999998216,21.30100000000001,iq,2005,2005-09-17
1208,38.0,0.1845667,0.1952571,0.1543857,0.2124833,298.498571429,299.764285714,293.555714286,309.1,292.4,76.5957142857,15.06,11.7857142857,25.7666666667,12.2333333333,16.9,iq,2005,2005-09-24
1209,39.0,0.4054167,0.4287714,0.3706,0.4210857,301.175714286,302.928571429,293.752857143,314.0,294.8,67.2128571429,15.3314285714,14.8285714286,28.65,13.5,20.7,iq,2005,2005-10-01
1210,40.0,0.3321571,0.3463667,0.2586143,0.3210429,299.11,300.25,293.897142857,312.7,292.1,74.9528571429,15.4357142857,12.3571428571,28.8,14.9,21.0,iq,2005,2005-10-08
1211,41.0,0.3734286,0.2774833,0.3742286,0.3522714,299.515714286,300.857142857,294.385714286,313.2,293.2,75.5085714286,15.9157142857,11.6857142857,28.5,11.8,22.3,iq,2005,2005-10-15
1212,42.0,0.3072571,0.2782143,0.3548286,0.2869571,299.578571429,301.192857143,295.768571429,310.5,291.9,81.6914285714,17.4171428571,12.2428571429,29.1,12.7,21.7,iq,2005,2005-10-22
1213,43.0,0.3635571,0.3000429,0.2898286,0.3261429,298.065714286,299.164285714,295.802857143,307.4,294.0,89.1428571429,17.3642857143,8.64285714286,28.3,10.95,21.3,iq,2005,2005-10-29
1214,44.0,0.1875714,0.2133714,0.1718571,0.1789571,299.458571429,301.478571429,296.805714286,308.6,294.9,87.2314285714,18.55,10.7857142857,28.2333333333,10.3,21.8,iq,2005,2005-11-05
1215,45.0,0.3938,0.2986286,0.4019857,0.4103714,298.6,300.078571429,296.36,309.4,292.9,89.31,17.9742857143,9.7,28.066454761902992,9.58572499999904,22.3,iq,2005,2005-11-12
1216,46.0,0.4424286,0.3481714,0.3430714,0.4731429,298.31,300.092857143,296.895714286,307.2,295.0,93.1771428571,18.5828571429,8.55714285714,27.6,10.15,21.5,iq,2005,2005-11-19
1217,47.0,0.2825714,0.2206,0.2882143,0.2400857,299.412857143,300.628571429,297.394285714,309.1,295.2,90.3485714286,19.1942857143,8.91428571429,28.5,11.0,21.8,iq,2005,2005-11-26
1218,48.0,0.3178143,0.3027,0.3369429,0.4171286,299.42,300.45,296.612857143,307.6,294.1,86.4085714286,18.3042857143,9.72857142857,28.2666666667,11.4,21.7,iq,2005,2005-12-03
1219,49.0,0.3585857,0.2194857,0.2579143,0.2992714,299.217142857,300.707142857,296.657142857,308.4,295.4,87.7214285714,18.3642857143,9.1,28.1,12.5,21.5,iq,2005,2005-12-10
1220,50.0,0.1984429,0.1941,0.1930143,0.247,298.574285714,300.257142857,297.187142857,307.0,295.4,92.9571428571,18.9457142857,8.2,28.1,11.55,22.3,iq,2005,2005-12-17
1221,51.0,0.180575,0.1413333,0.2552833,0.1383714,298.021428571,299.371428571,297.191428571,304.4,295.5,95.6742857143,18.9157142857,6.48571428571,28.3,9.9,22.9,iq,2005,2005-12-24
1222,52.0,0.3546,0.21995,0.3225167,0.2563333,298.181428571,299.578571429,296.935714286,306.5,294.9,93.8214285714,18.5842857143,7.38571428571,27.45,9.7,22.4,iq,2006,2006-01-01
1223,1.0,0.1995143,0.2393429,0.2276571,0.2155,298.832857143,299.642857143,292.878571429,307.8,292.4,73.1614285714,14.5242857143,12.3142857143,27.468257142853,10.735700000000802,19.7,iq,2006,2006-01-08
1224,2.0,0.2284,0.2020714,0.19475,0.23035,298.728571429,300.3,296.371428571,307.7,293.5,88.3357142857,18.1657142857,9.88571428571,27.78,11.0,21.4,iq,2006,2006-01-15
1225,3.0,0.1743,0.1336429,0.1117571,0.1944286,298.46,300.114285714,296.321428571,307.3,295.0,89.9557142857,17.9414285714,9.14285714286,27.486735714279995,8.399066666666805,21.5,iq,2006,2006-01-22
1226,4.0,0.1517667,0.1377,0.1478,0.1607833,297.188571429,298.292857143,295.777142857,304.8,294.4,93.1142857143,17.3642857143,6.21428571429,27.3,8.95,22.3,iq,2006,2006-01-29
1227,5.0,0.3791143,0.3053286,0.3459714,0.3715714,297.165714286,298.221428571,296.647142857,302.7,294.3,97.32,18.2642857143,5.52857142857,26.992135714286015,7.094291666666408,21.5,iq,2006,2006-02-05
1228,6.0,0.2568143,0.13605,0.1978286,0.2583143,297.64,298.378571429,296.808571429,304.2,294.0,95.8271428571,18.4428571429,5.78571428571,28.0,8.8,23.6,iq,2006,2006-02-12
1229,7.0,0.3827,0.2506,0.2436571,0.2856,297.064285714,298.142857143,295.364285714,305.2,292.8,91.0985714286,16.9271428571,7.28571428571,28.6,8.9,24.2,iq,2006,2006-02-19
1230,8.0,0.2621143,0.1248,0.2153571,0.1447857,298.938571429,300.778571429,295.961428571,308.3,292.9,86.0314285714,17.6057142857,10.7857142857,28.24,10.64,21.3,iq,2006,2006-02-26
1231,9.0,0.1786667,0.1959333,0.1412667,0.1282833,298.252857143,299.871428571,296.764285714,306.9,295.1,92.6057142857,18.4014285714,8.02857142857,27.4333333333,9.56666666667,21.9,iq,2006,2006-03-05
1232,10.0,0.4246286,0.4113,0.3731857,0.3158571,297.925714286,299.107142857,297.207142857,304.0,294.7,96.36,18.9028571429,6.41428571429,28.0,9.55,21.9,iq,2006,2006-03-12
1233,11.0,0.1924286,0.1158857,0.1940571,0.1712714,297.931428571,299.007142857,296.581428571,305.3,294.5,93.3471428571,18.2,7.01428571429,27.975,9.2,22.4,iq,2006,2006-03-19
1234,12.0,0.2885667,0.17954,0.2972714,0.2236429,297.494285714,298.785714286,296.295714286,305.3,292.5,93.7871428571,17.9114285714,7.34285714286,27.4,8.7,23.0,iq,2006,2006-03-26
1235,13.0,0.24505,0.18885,0.2235333,0.1816667,298.04,299.235714286,297.067142857,304.9,294.8,95.0242857143,18.7342857143,6.95714285714,28.3,10.0,22.0,iq,2006,2006-04-02
1236,14.0,0.2416714,0.2054,0.1560143,0.2833143,297.774285714,299.442857143,296.047142857,308.3,293.8,91.8114285714,17.61,9.57142857143,27.9333333333,10.2666666667,22.6,iq,2006,2006-04-09
1237,15.0,0.3011286,0.2650571,0.2553143,0.2626857,297.825714286,298.814285714,296.965714286,305.5,292.9,95.51,18.7142857143,7.42857142857,28.3,10.3,21.4,iq,2006,2006-04-16
1238,16.0,0.3309,0.2654714,0.3195571,0.2849429,298.061428571,299.178571429,296.457142857,306.4,293.9,92.1114285714,18.0828571429,7.44285714286,27.4,8.35,22.5,iq,2006,2006-04-23
1239,17.0,0.2055714,0.23605,0.1919143,0.1393714,296.85,297.707142857,295.051428571,305.3,291.7,90.8642857143,16.5585714286,7.75714285714,27.0,8.46666666667,19.5,iq,2006,2006-04-30
1240,18.0,0.1516,0.0846,0.1763143,0.1137286,297.63,299.021428571,296.384285714,306.3,293.6,93.6357142857,17.9628571429,8.41428571429,27.85,9.1,22.5,iq,2006,2006-05-07
1241,19.0,0.2866571,0.1871571,0.2665143,0.2874571,296.184285714,297.557142857,295.452857143,304.3,291.8,96.0985714286,16.9771428571,6.62857142857,24.3,5.2,21.7,iq,2006,2006-05-14
1242,20.0,0.3392857,0.3482857,0.3158286,0.3745714,296.054285714,296.914285714,290.088571429,305.6,287.2,72.0342857143,12.1114285714,12.3714285714,25.2,11.7,19.4,iq,2006,2006-05-21
1243,21.0,0.2065143,0.1171429,0.1692714,0.1700714,297.992857143,299.114285714,293.777142857,307.7,288.8,80.3857142857,15.46,10.8857142857,27.4666666667,10.4333333333,21.7,iq,2006,2006-05-28
1244,22.0,0.09837143,0.1010667,0.1863143,0.09775,295.987142857,297.171428571,294.557142857,304.1,291.3,92.5057142857,16.0257142857,6.88571428571,25.6,8.93333333333,19.3,iq,2006,2006-06-04
1245,23.0,0.3404429,0.1908571,0.3513429,0.2586143,297.044285714,298.564285714,295.695714286,307.2,292.3,93.4757142857,17.1957142857,8.9,26.2,8.6,21.5,iq,2006,2006-06-11
1246,24.0,0.1732714,0.185,0.1369286,0.1680429,297.427142857,298.135714286,294.75,307.2,290.3,87.2142857143,16.2585714286,10.0714285714,28.1,12.7,21.4,iq,2006,2006-06-18
1247,25.0,0.22138,0.22336,0.3714167,0.22146,296.724285714,297.978571429,294.275714286,306.3,289.5,88.4714285714,15.8014285714,10.7857142857,26.6,10.35,20.4,iq,2006,2006-06-25
1248,26.0,0.3118571,0.2039333,0.3360286,0.3046286,296.851428571,297.614285714,293.517142857,307.2,289.2,83.4671428571,15.02,10.7428571429,27.2,10.3,19.8,iq,2006,2006-07-02
1249,27.0,0.3201714,0.2081,0.2921143,0.2326857,296.448571429,297.914285714,294.592857143,304.8,292.6,90.4328571429,16.0057142857,7.97142857143,26.7,9.4,21.7,iq,2006,2006-07-09
1250,28.0,0.3499857,0.2920429,0.2884571,0.2949167,297.621428571,298.857142857,292.832857143,306.7,292.1,77.2714285714,14.4171428571,11.4285714286,26.25,10.4,20.6,iq,2006,2006-07-16
1251,29.0,0.3602857,0.341,0.3629571,0.3211286,297.397142857,299.085714286,294.258571429,307.3,291.8,85.14,15.7885714286,11.0,27.4,12.125,19.9,iq,2006,2006-07-23
1252,30.0,0.3186857,0.3523429,0.3766429,0.2859,297.504285714,298.742857143,293.26,307.7,289.7,79.7428571429,14.88,11.7142857143,26.6,11.04,18.5,iq,2006,2006-07-30
1253,31.0,0.2016857,0.1625571,0.2003286,0.2015571,297.51,299.342857143,295.2,308.4,292.7,88.7071428571,16.7071428571,11.2285714286,27.225,11.625,19.7,iq,2006,2006-08-06
1254,32.0,0.4397857,0.3675857,0.3333143,0.3809857,297.5,299.514285714,293.08,308.9,291.0,79.2428571429,14.6314285714,12.2285714286,27.6,12.2,19.4,iq,2006,2006-08-13
1255,33.0,0.2908,0.238675,0.2856571,0.3337,298.648571429,300.635714286,295.545714286,307.9,294.6,84.62,17.0657142857,10.2714285714,27.6666666667,10.4333333333,20.9,iq,2006,2006-08-20
1256,34.0,0.2736429,0.2089429,0.2408857,0.2427571,298.735714286,299.735714286,295.144285714,308.7,292.5,83.0471428571,16.6914285714,11.2714285714,27.3,10.3,20.9,iq,2006,2006-08-27
1257,35.0,0.3097833,0.3501286,0.2846833,0.3948167,298.28,299.9,295.272857143,310.0,293.1,85.3728571429,16.7771428571,11.1714285714,26.5,10.0333333333,20.3,iq,2006,2006-09-03
1258,36.0,0.2277857,0.2833143,0.2443714,0.2834143,299.265714286,300.35,293.902857143,310.3,290.2,75.53,15.4571428571,13.7285714286,27.42,12.0,20.6,iq,2006,2006-09-10
1259,37.0,0.28004,0.2367167,0.2361833,0.25855,297.802857143,299.164285714,293.037142857,308.7,291.9,77.2542857143,14.6428571429,11.3285714286,28.35,11.85,17.8,iq,2006,2006-09-17
1260,38.0,0.3807286,0.3783667,0.3023,0.3075714,299.34,300.857142857,294.35,311.2,291.5,77.5142857143,15.91,13.7428571429,27.9333333333,10.9333333333,21.4,iq,2006,2006-09-24
1261,39.0,0.4655,0.2415429,0.4734,0.4934429,299.381428571,300.685714286,295.738571429,308.6,294.3,82.8457142857,17.2542857143,11.2857142857,28.5666666667,12.4,22.0,iq,2006,2006-10-01
1262,40.0,0.35495,0.2479333,0.3508143,0.3139167,299.465714286,300.435714286,295.16,310.3,292.0,80.49,16.7385714286,12.7857142857,28.7,14.5,21.1,iq,2006,2006-10-08
1263,41.0,0.1556167,0.19152,0.2151857,0.1546143,299.345714286,301.028571429,296.751428571,309.5,293.8,86.8528571429,18.4471428571,12.0571428571,28.06,10.1,22.1,iq,2006,2006-10-15
1264,42.0,0.3215,0.2769,0.2100857,0.3337571,299.648571429,301.014285714,297.764285714,308.1,295.7,90.3785714286,19.5957142857,8.57142857143,28.6,10.1,22.8,iq,2006,2006-10-22
1265,43.0,0.4882286,0.3681429,0.4377429,0.3788286,298.794285714,300.414285714,296.661428571,308.3,294.0,89.7,18.3114285714,9.34285714286,27.56,10.42,19.8,iq,2006,2006-10-29
1266,44.0,0.3603286,0.2740143,0.3477143,0.3247857,300.467142857,301.878571429,296.882857143,309.8,295.1,82.9342857143,18.63,11.6142857143,28.8333333333,11.2666666667,22.0,iq,2006,2006-11-05
1267,45.0,0.2951286,0.2463857,0.3020714,0.277,299.432857143,300.914285714,297.852857143,307.8,295.3,92.0885714286,19.7314285714,8.2,28.25,9.55,22.4,iq,2006,2006-11-12
1268,46.0,0.3191429,0.1862857,0.2737,0.2470286,297.295714286,298.435714286,296.201428571,304.5,293.5,94.44,17.7914285714,7.35714285714,27.6,10.1666666667,21.8,iq,2006,2006-11-19
1269,47.0,0.3405571,0.2662571,0.3427286,0.3283857,298.098571429,299.557142857,296.961428571,307.3,294.7,94.3028571429,18.6385714286,7.37142857143,27.0,9.0,22.5,iq,2006,2006-11-26
1270,48.0,0.1504714,0.1515714,0.1926,0.1557286,299.197142857,300.935714286,296.988571429,309.1,294.0,89.55,18.7442857143,10.7571428571,27.9,9.03333333333,22.9,iq,2006,2006-12-03
1271,49.0,0.4470833,0.3015143,0.3405714,0.4276,298.202857143,299.2,297.608571429,304.6,294.6,96.7957142857,19.4257142857,6.91428571429,28.4,8.8,23.2,iq,2006,2006-12-10
1272,50.0,0.3785,0.3020333,0.3492286,0.4147857,298.158571429,299.071428571,297.351428571,304.4,294.2,95.8757142857,19.1114285714,6.4,26.707519047619,8.627875000000564,21.896000000000004,iq,2006,2006-12-17
1273,51.0,0.32782,0.26192,0.3814667,0.35295,297.68,298.985714286,296.725714286,306.7,294.3,95.0785714286,18.3585714286,6.54285714286,27.766621428570012,6.952016666666459,23.5,iq,2006,2006-12-24
1274,1.0,0.2201167,0.1589571,0.1905714,0.1324,297.288571429,298.207142857,296.517142857,306.3,293.2,95.9271428571,18.1442857143,7.41428571429,26.6,7.95,21.5,iq,2007,2007-01-01
1275,2.0,0.1732857,0.2069333,0.1343,0.2379571,297.104285714,298.578571429,296.388571429,304.6,294.6,96.2385714286,17.9628571429,6.72857142857,26.825,7.725,22.9,iq,2007,2007-01-08
1276,3.0,0.2719,0.2938,0.2094143,0.2523,297.387142857,298.435714286,296.388571429,305.5,293.3,94.6471428571,17.9757142857,7.04285714286,27.775,9.55,22.2,iq,2007,2007-01-15
1277,4.0,0.1936714,0.1394714,0.2619,0.3068571,297.614285714,298.45,297.025714286,303.7,294.9,96.9971428571,18.6885714286,5.52857142857,27.7,9.12,22.0,iq,2007,2007-01-22
1278,5.0,0.1744143,0.1805,0.1590714,0.2003143,298.144285714,299.614285714,296.774285714,307.8,294.3,93.1357142857,18.4142857143,9.0,27.725,10.3,22.3,iq,2007,2007-01-29
1279,6.0,0.3175,0.4014857,0.3285429,0.4429286,298.33,299.685714286,295.77,309.7,293.4,87.53,17.3228571429,10.7142857143,28.6,10.9,22.4,iq,2007,2007-02-05
1280,7.0,0.2858,0.2957,0.2570286,0.3195714,299.171428571,300.285714286,294.15,308.7,291.4,75.8042857143,15.6857142857,11.2285714286,28.85,13.0333333333,21.4,iq,2007,2007-02-12
1281,8.0,0.2570143,0.1182333,0.1790857,0.2372286,300.565714286,302.178571429,294.165714286,310.2,294.4,72.4457142857,15.9185714286,13.1857142857,28.74,13.36,21.2,iq,2007,2007-02-19
1282,9.0,0.1735,0.1996333,0.1745,0.1659167,299.058571429,300.635714286,294.29,309.2,291.5,78.5857142857,16.02,11.5571428571,28.56,13.34,20.4,iq,2007,2007-02-26
